"Iteration","row-01 Mooring-01: row-01 Mooring-01 (m/s)","row-01 Mooring-02: row-01 Mooring-02 (m/s)","row-01 Mooring-03: row-01 Mooring-03 (m/s)","row-01 Mooring-04: row-01 Mooring-04 (m/s)","row-01 Mooring-05: row-01 Mooring-05 (m/s)","row-01 Mooring-06: row-01 Mooring-06 (m/s)","row-01 Mooring-07: row-01 Mooring-07 (m/s)","row-01 Mooring-08: row-01 Mooring-08 (m/s)","row-01 Mooring-09: row-01 Mooring-09 (m/s)","row-01 Mooring-10: row-01 Mooring-10 (m/s)","row-02 Mooring-01: row-02 Mooring-01 (m/s)","row-02 Mooring-02: row-02 Mooring-02 (m/s)","row-02 Mooring-03: row-02 Mooring-03 (m/s)","row-02 Mooring-04: row-02 Mooring-04 (m/s)","row-02 Mooring-05: row-02 Mooring-05 (m/s)","row-02 Mooring-06: row-02 Mooring-06 (m/s)","row-02 Mooring-07: row-02 Mooring-07 (m/s)","row-02 Mooring-08: row-02 Mooring-08 (m/s)","row-02 Mooring-09: row-02 Mooring-09 (m/s)","row-02 Mooring-10: row-02 Mooring-10 (m/s)","BuoyancyPod-01: BuoyancyPod-01 (m/s)","BuoyancyPod-02: BuoyancyPod-02 (m/s)","BuoyancyPod-03: BuoyancyPod-03 (m/s)","BuoyancyPod-04: BuoyancyPod-04 (m/s)","BuoyancyPod-05: BuoyancyPod-05 (m/s)","BuoyancyPod-06: BuoyancyPod-06 (m/s)","BuoyancyPod-07: BuoyancyPod-07 (m/s)","BuoyancyPod-08: BuoyancyPod-08 (m/s)","BuoyancyPod-09: BuoyancyPod-09 (m/s)","BuoyancyPod-10: BuoyancyPod-10 (m/s)","BuoyancyPod-11: BuoyancyPod-11 (m/s)","BuoyancyPod-12: BuoyancyPod-12 (m/s)","BuoyancyPod-13: BuoyancyPod-13 (m/s)"
11.0,0.6813715711111735,1.0122910490904917,0.5775923939007421,0.9013462007030264,0.8171287212109315,0.821981475408566,0.9033090304831842,0.5732043043572008,1.0125450465989272,0.6731980265095707,0.7115833729484785,0.40792432985315985,0.6253858616364735,0.6829736316948679,0.6796341790838654,0.6780475129032556,0.6816571017089575,0.6240586079595509,0.40536192622258993,0.7025918756140216,0.5598201478750783,0.5421624190632345,0.5455867959904953,0.5470962226509061,0.5651828218655911,0.4066879441656657,0.39904208094895477,0.39379258490879265,0.4072616805767452,1.2031287667857145,1.2255526275731496,1.4999497865494555,1.5307791230705208
12.0,0.7047064148271702,1.030317765476745,0.5945380102474445,0.9159037203858389,0.8307802527148381,0.8360719654877469,0.9181342468822077,0.5889636483241123,1.0314266493004982,0.6945479486637043,0.7179552741185921,0.4211982220692561,0.610747193092932,0.6996063849137296,0.688239323995042,0.6869287321191233,0.6970679423021957,0.6096318612289973,0.41992620590539176,0.703467597702274,0.5800808894202931,0.554091647115281,0.5549423840504979,0.5591922218506034,0.5847295761786462,0.4250945149351862,0.4152659490014634,0.4091059336290217,0.4247769689746548,1.2065990503222868,1.2257641668854509,1.490303147458003,1.5329333886782555
13.0,0.7275750508282608,1.0426287452207912,0.612124239222606,0.9287661069179447,0.8461092972364306,0.8518446464073886,0.9313823125888074,0.6054394156195624,1.0442723770865676,0.7156009213112642,0.7192397079497519,0.43531256762236326,0.5932264972318371,0.7148951124803674,0.6982291214164182,0.6974490699324788,0.7112119952885972,0.5926175744613281,0.4349937384575551,0.6990783639227864,0.5994154940110977,0.5649289801227239,0.5626441925034726,0.5701746731172131,0.6026459246305742,0.44467135283668024,0.4314738023297655,0.4241924086382973,0.44359132986764405,1.2070280354571994,1.222792676113545,1.4829170935104858,1.5400799934921512
14.0,0.7484985015780683,1.0492126728002398,0.6293860016539815,0.9394558865610826,0.86254721947798,0.8685453547842026,0.9426427793711049,0.6215076350201303,1.0513177830115426,0.7353062457265125,0.7146004101757873,0.45113231081120514,0.572759766722893,0.7292670973184374,0.7085733278245305,0.7087916032534587,0.7247704519928057,0.5732117694654899,0.4511420334976061,0.689832569298491,0.6159983294537519,0.5739232769112953,0.5680281614708284,0.5794360691177555,0.6191121682689753,0.46739326089942185,0.44782066642981955,0.43981417240239407,0.4647446241493077,1.201483951741085,1.2141365418930123,1.4839646894884082,1.5530028699739098
15.0,0.7664945629953918,1.0509548460001734,0.6462724680109955,0.9474395336641405,0.8791717576421331,0.8852437765425685,0.9514913960072292,0.637049920786974,1.0534022679128805,0.7526045562286432,0.7059740236155772,0.46818551578422846,0.5500081956823342,0.7433006010575071,0.7179667344303156,0.7196522448493171,0.7381356952570117,0.5515781087521473,0.4683823688867951,0.678337433639254,0.6279887834019422,0.5809045921626386,0.5711193894083623,0.5866282485272465,0.6318835781935811,0.48812767004978463,0.46378960033976396,0.45479053426900695,0.48387723977277103,1.1895643466581174,1.1989033332312802,1.496890644379978,1.5703301887911754
16.0,0.7827524158206856,1.049128988945403,0.6617882432552002,0.9531859798128502,0.8955333152929309,0.9014641202046904,0.9582056063744244,0.651202178108885,1.0521373607383742,0.768259104352067,0.6915216281237521,0.4842368782578116,0.5263574528038741,0.7576827260168864,0.7269762914533795,0.7307024064478442,0.7523393139543457,0.5287345435005364,0.48498425530994427,0.6641461786171539,0.6369451746704288,0.585459150779683,0.5719397784191288,0.5915687802533194,0.6418218461143753,0.5097218732224094,0.4803425164585587,0.47087927390650147,0.5036207140009711,1.1705281337162359,1.1773763741405108,1.5185547959496324,1.5910716246399654
17.0,0.7959567094785718,1.0439511295693729,0.6752396969428178,0.9568426520611083,0.9112366838664343,0.9167787622874771,0.9629851407507869,0.6636875477213476,1.0475959906087333,0.7815532598074025,0.6718510276546378,0.4980941285319033,0.5029106940153132,0.7726658280930552,0.7347899308910117,0.7410504435870124,0.767450505111808,0.5066067453335527,0.5003611169669248,0.6498286242775991,0.6418019621297233,0.5873165115208171,0.5717871424306442,0.5942277658851522,0.6481348615152966,0.5271748991530456,0.4966474214892374,0.4872863502780267,0.5206926543407335,1.1428757655500639,1.1474618464854134,1.5517644591590893,1.6148847097607204
18.0,0.8075446263748265,1.036524994073165,0.6864074723021519,0.9583866902586966,0.9253009273673196,0.9304640087379787,0.9655917749485008,0.6741673715160572,1.0410740665258964,0.793590931798706,0.648142663744333,0.5126207317104813,0.47987570489689174,0.7884567414993713,0.7406446970671589,0.7498423548171863,0.7835550769966626,0.484415905136271,0.5153902067697517,0.635238561582569,0.6444411546446586,0.5866179007888919,0.5706986281915385,0.5947927709332945,0.6525033102429459,0.5440224406954896,0.5127993180140502,0.5037655338627178,0.536526364221594,1.1117296128026117,1.1143263713697262,1.590018602205662,1.633593001085218
19.0,0.8167126691778734,1.027112916726141,0.695672777027796,0.9582911966693797,0.9373867780905643,0.9419694853475601,0.9664708777252613,0.6832437976901253,1.0326550794779867,0.8033595869221573,0.6225711498448833,0.5264328616132105,0.46005194294783036,0.805013029439966,0.7448921585364716,0.7573211745134113,0.8005560519167414,0.46559588600070423,0.5309407277613749,0.6237021948111477,0.6444870324427978,0.5846399313807231,0.5699322238521877,0.5942359255145607,0.6545034246385829,0.5587905843262528,0.5290906478993274,0.5207984172365727,0.5515960360515405,1.0756010038871253,1.0772584637625662,1.6361168660009318,1.6433054890023595
20.0,0.824536322222791,1.017733820773709,0.7028547207780115,0.9584294174033086,0.9485789303569288,0.9528202147634514,0.9674775243349536,0.6909453398450573,1.0246986712110064,0.8120753815423793,0.5942761640493345,0.540259338656823,0.4418309191619658,0.822137546585612,0.7464341420240436,0.7621491935613609,0.818264216751386,0.44808782159228355,0.5461215142873911,0.6121457362970211,0.6430611965673517,0.5816376073937437,0.5698037721304088,0.5928001373649713,0.6550342662835384,0.5716132248815954,0.5459740647471988,0.5386563989535047,0.5647113812655465,1.04066956767341,1.0417839953036232,1.6776422436073601,1.6310453557174494
21.0,0.8297400653823952,1.0085953961134815,0.7080828150967253,0.959163633060752,0.9585273980732281,0.9624750175557754,0.9689605645963191,0.6973292252526462,1.0170262691931855,0.8186751271031726,0.5697385960344769,0.5553143654990346,0.4286862667940988,0.8397137999793348,0.7464860767773154,0.7653886636171223,0.8364365130491572,0.4354446083560627,0.5623921518195343,0.6054882824489004,0.6396222442628375,0.5782143019906975,0.5706789899671667,0.5911493912696342,0.6535170179018259,0.5839705583499627,0.5634321114786973,0.5573481525337273,0.5777585541030221,1.0064233478830806,1.0083416816648512,1.7065524934983913,1.5894694949437238
22.0,0.8339295788119743,1.0027288249636093,0.7118280463337172,0.9629650330146569,0.9691344627158667,0.9729778507618358,0.9732579502239284,0.702960468921884,1.0127107684238879,0.8244783176875514,0.5473059600490536,0.5689543710621656,0.41817786111348687,0.857394919915121,0.743721158052814,0.7656042356983069,0.8547618877991404,0.42515668284846875,0.5775025301771957,0.5993014056871869,0.6360015457898895,0.575488566969089,0.5744501215247655,0.5900785126774758,0.6515692683985167,0.5936138370875346,0.5818283903155624,0.5769354496746011,0.5882099406402913,0.9806283628568594,0.9831857695129361,1.6995256700083106,1.508280763653027
23.0,0.8374529004739937,1.001706160245598,0.7148718323343953,0.9703883736450531,0.9810535691967309,0.9847573560748036,0.9811161925861218,0.7086965577400265,1.0127926471501216,0.8295238505843165,0.5331556124016992,0.5825074493619421,0.4119742188783092,0.875023214126504,0.739307091238251,0.7638002520219831,0.8730193524146378,0.41897014471882943,0.5926499709850142,0.5965412998723094,0.632618453477,0.5741136303635306,0.5822889586612434,0.590407660580732,0.6491931177559287,0.6015095031833976,0.6006208608159672,0.5970242787962047,0.5971959206962235,0.9635848646125155,0.9666123644935126,1.6398743607044792,1.394758689143079
24.0,0.840848249494901,1.005190660610924,0.7181734455786046,0.9809161131791584,0.9937449072762726,0.9973834819592258,0.991903356775378,0.7153487099829094,1.0171780767789738,0.8343003520091539,0.5274119939279377,0.5973375003423244,0.41117685327308906,0.892917551151003,0.7341128161798935,0.7606978985214824,0.8915433755912201,0.4179023470211176,0.6090169169513737,0.5965333075756004,0.6301725890028442,0.5753721703530857,0.5955635618772112,0.5931086836608508,0.6470529953397892,0.6091186686892184,0.6209035522647438,0.618735674582977,0.6059481923602914,0.954680631818275,0.9581097724876271,1.522903612196527,1.2718631188527507
25.0,0.844577503684971,1.0124327081833417,0.7222779518201431,0.9937113192589583,1.0067246585752119,1.010269886731262,1.0047220994357329,0.7232879819988195,1.0250755915138619,0.8393863148531342,0.5277112643654214,0.6122223799308737,0.414917398370136,0.9109960858480376,0.7283563556827574,0.7563630146496317,0.9102015008724055,0.4213668832992154,0.6253860098927958,0.5981529188369955,0.6296586938362686,0.5805374082576134,0.6142637966440998,0.5993920946034897,0.6458775422512444,0.6153339633470625,0.6425402236142623,0.6416657052253838,0.6135050673248104,0.9521657913278869,0.9556388441701542,1.3732676967561435,1.1666728412148428
26.0,0.8492453001919233,1.0221808379747457,0.7277857693767116,1.0079795686989979,1.0194909866505921,1.0228632816120984,1.0186368031355901,0.7326421069211424,1.0350170701056511,0.845464095851015,0.5334180591206529,0.6272681453555484,0.42298705936862885,0.9289630796798232,0.7226824105502969,0.7513532885930534,0.9286489101636618,0.4293312225355324,0.6418308979532207,0.6020993882240887,0.6324117454234082,0.5907043069894943,0.6374157296545391,0.6102586280160465,0.6468971006258094,0.6205212384692427,0.6652284110438498,0.6652472293632533,0.6203661820377344,0.9539251742536923,0.9572598411993769,1.2343703499720171,1.0916128627131496
27.0,0.8542046356035566,1.032329979906073,0.7344295574176385,1.0222669368191168,1.0311150701464185,1.0342300018094268,1.0322187568400965,0.7427517506201253,1.0449172050223785,0.8522828084959417,0.5439364824762233,0.6433178617052538,0.43531242038323065,0.9466012219593193,0.7179604395122667,0.7464642327017924,0.9466889167350686,0.4416759914563564,0.6585505997115108,0.6088091460499236,0.6389932857553486,0.6059417533754543,0.6624777046742505,0.6257814308308431,0.6512009412640828,0.6257939145847592,0.688272319221804,0.6894248798189995,0.6273688375137556,0.9573189588336833,0.9610447688478526,1.133900609073351,1.0442413745920036
28.0,0.8599049919547836,1.041856543764439,0.7425391444453047,1.0361840866746486,1.0416359078320363,1.0444305590249623,1.0449930154469134,0.7537401108288335,1.0536609413204094,0.8597992091380653,0.5569379615144415,0.6588272119968187,0.4506716550962961,0.9635951323840807,0.7145157503949506,0.7419800757040232,0.9638906520729285,0.4573957926405875,0.6751194391690677,0.6178133291301419,0.6503625541688811,0.6264789622490623,0.6887099354498599,0.6457303475412521,0.6597062927452977,0.6304540725771887,0.7099776272102613,0.7120234322871728,0.6340422796165628,0.9623916577215004,0.9663250997332296,1.0699193077793112,1.0174278883095416
29.0,0.8653443214541339,1.0492915747869827,0.7507437023117565,1.04860122656901,1.05018134399889,1.0525599925419649,1.055940052933858,0.763890598265444,1.0599795268156655,0.8667263977291386,0.5741955971582497,0.6743325928550128,0.46974712303436517,0.9798548061593253,0.7134528875530777,0.7390904027131154,0.9802371380735282,0.47668918036935315,0.6912478049531052,0.6299390272154783,0.6649915629028148,0.6497503383795806,0.7138933081631502,0.6679961543654271,0.6715957769512952,0.6347818336343376,0.7313287958767154,0.73415235065065,0.6405032428756954,0.9677241395857642,0.9719745130069393,1.0327674312019077,1.0041974169402776
30.0,0.8711170194953615,1.0548378115634054,0.7589354372411886,1.059494873209496,1.0571579255479973,1.059069650425646,1.065268575534271,0.7730016382587996,1.0642398045227122,0.8734528192737407,0.5940123297354847,0.6897160243463238,0.49142233982256256,0.9946148222328162,0.7151020139115143,0.7382183285997653,0.9950060411780876,0.498662717667276,0.7067359019323164,0.6447712902276086,0.6825742812205547,0.675249453163915,0.7376431910264397,0.6917711359043313,0.6868212335809015,0.6391217443989432,0.7509975671282229,0.7545499351765919,0.6473267619801409,0.9737808465577699,0.9782966823040303,1.0141520493857437,0.9996825506608179
31.0,0.8769248306890998,1.0586393131458487,0.7664346213375675,1.0683754966279626,1.0625547254898082,1.063890647242392,1.0725428155430463,0.7807895187206064,1.0666631827000388,0.8798762617652658,0.6169611372016217,0.7046125954075172,0.5157098909137142,1.0080340803080179,0.720065482355423,0.7402290875563037,1.0083727640730615,0.5229907351988539,0.7217345364093725,0.6622998347443769,0.7019172282672536,0.7013578136611014,0.7593237046770913,0.7156871387082928,0.7042262007552099,0.6440883564288444,0.7692728262851085,0.7733362104360246,0.6547632800854674,0.9804271987153748,0.984883292073875,1.0084263360977517,1.0003911966274848
32.0,0.882502312354859,1.0610017455490768,0.7736220194363913,1.075115813393657,1.0666709505475511,1.0673517879368277,1.0779207888580735,0.7873600740825901,1.067760258822855,0.8859404776561819,0.6422041949347485,0.7192167971469599,0.5414475181814549,1.0195513593966132,0.7280691656312938,0.7450298311861772,1.0197921375672816,0.5484878197556777,0.7362546291061636,0.6819191565660491,0.7213134697067904,0.7263208617271584,0.7782578334181897,0.7383733196516706,0.7224538394450477,0.6498853094567836,0.7852521671058533,0.7896286471695253,0.66306148033754,0.9870016297655946,0.9914628628434138,1.0079788608467615,1.0022887264136553
33.0,0.8876354757838343,1.0621972522402792,0.780673403057965,1.0795140699686452,1.069421605400159,1.069434320304381,1.0812581624779916,0.7930839818602088,1.067844344446109,0.8912222678419786,0.6690584539653063,0.7333157426600266,0.5679901375494164,1.0291958945182578,0.7389162632227161,0.7526832016070398,1.0293535371457045,0.5745831275273614,0.7501447413832419,0.702776206769073,0.7392816091962089,0.7487075733653656,0.7941411912221559,0.7586537911178166,0.7398021585555963,0.6567978686313015,0.7988742424355636,0.803364724993871,0.6721754183587518,0.9934235945160518,0.9977519452715767,1.0085033549042939,1.0034178970719414
34.0,0.8917483729576889,1.0622841452418288,0.7876079067092627,1.0813411283068082,1.0705930458703676,1.069971947168501,1.0823347156112337,0.7982376813496544,1.0669420709969797,0.8953864751040244,0.6964161328454004,0.7464868182032137,0.5940686286791717,1.037017779098306,0.7518342776580969,0.7626090675822225,1.0370886805560255,0.5999270208128524,0.7630296892248423,0.7237462307984768,0.7548900196192315,0.7674682966139041,0.8066189625666952,0.7756399393367441,0.7550476954514527,0.6645806144760812,0.8100073262774364,0.8144720104400611,0.6818749294267408,0.9990967092347387,1.0032542510196913,1.006908689215487,1.002461252654466
35.0,0.8948577478077109,1.061843256822152,0.7947712425557905,1.0817343448999845,1.07116901455078,1.0700608985231634,1.08226084432682,0.803394876118729,1.065644396893233,0.8982317557650714,0.7237305302569159,0.7589909303122555,0.6198061937577806,1.0430800606951594,0.766309096490571,0.7743698428256846,1.0430886054297686,0.6249045790885008,0.7748019637315509,0.7450061165135997,0.7681089269920212,0.7832226117869849,0.8166525874729844,0.7897396234281244,0.7679277635054178,0.6735772002087418,0.8185875008422445,0.8229716434987568,0.6919403429875725,1.0045268328188415,1.0084356771670475,1.0040741817188648,1.0011733623954127
36.0,0.897220855074706,1.0607586966266342,0.8018550739495727,1.0806935746317412,1.0709601163393274,1.069513120978391,1.08089520790409,0.8084369513768582,1.063801581229456,0.9001790133592151,0.7498719285630024,0.7706650634576347,0.644430356361008,1.0475840441358673,0.7814419290336645,0.787203164350965,1.0475689982846272,0.6487262856499781,0.785388987158673,0.7655309887955926,0.7790181024427776,0.7959997285849908,0.8242274544340547,0.8010079154220249,0.7786043270070969,0.6834434879278515,0.8245473904853234,0.8286549856964038,0.7023705851258076,1.009528377709451,1.0131335169629743,0.9993964494073698,0.9991885474389781
37.0,0.8992072564114018,1.0594738909867132,0.8085417702803394,1.0788625735063924,1.0704082504902739,1.068725864168028,1.078921023253003,0.8134184266354774,1.061904024264698,0.9018195239525679,0.7745400628938208,0.7810372350711331,0.6674627532124351,1.0507663374163994,0.7968641940655876,0.8006721482093873,1.0507519853322975,0.6708923552125963,0.7944347493567128,0.7849341573937472,0.7877290103493548,0.8058653087630538,0.8298369784641938,0.80965792208716,0.7872366639134664,0.6938767328258656,0.8285442081579037,0.832303157165476,0.7125071791065745,1.0140154927347051,1.017410182203397,0.9944583491545053,0.9973624274017456
38.0,0.9007452660682149,1.0578625657660123,0.8144754042370925,1.0763163421479702,1.0693628223170342,1.0676005854574233,1.076350314766431,0.818031531027908,1.0597886195117954,0.9031393964129302,0.7970352206008012,0.7901921897481573,0.6887860583325749,1.052895140285076,0.8121027327041548,0.8143017360021335,1.052939803983973,0.6914322492333262,0.8019854595105929,0.8029594855394301,0.7944617250729779,0.8132570626040605,0.833715787544555,0.8161092115135,0.7939469177998622,0.7046714621604389,0.8307434996145199,0.834108428192921,0.7222021777079719,1.01804515183245,1.0212185211379223,0.989691254006256,0.9959557997126834
39.0,0.9017782301071006,1.0560252130599395,0.8194970818974943,1.0732739445832244,1.0678326683243458,1.0660975097040777,1.0732904740185132,0.8220505003529668,1.057519445898337,0.904098711196986,0.8171459832681066,0.7980046329397533,0.7081462452694331,1.0542094373975341,0.8265647469791393,0.827494122093125,1.054360037280725,0.7100605477346533,0.807976978706805,0.8194364641297947,0.7995355199913736,0.8186071752388113,0.8361468586723861,0.8207047684812905,0.7990849262103814,0.7153018458173219,0.831424412905378,0.8343392350106376,0.7310364228284718,1.0215590533994807,1.0245382836424997,0.9857969791092767,0.9954079650835153
40.0,0.9024586308600581,1.0538562984018869,0.8234182424317519,1.0697967404704092,1.0657736513475444,1.0641839358378709,1.0698228694764655,0.8253145835478748,1.0550420702826655,0.9047742598460423,0.834476880342293,0.8042988751845191,0.7251296845439896,1.0549103232335668,0.8396208250318183,0.8395377274461306,1.0552319600564235,0.7262171186234769,0.8124655471337157,0.8340931537662436,0.8034473368576481,0.8224504759903797,0.8375700541812785,0.8239452532959706,0.8030853473313138,0.7251740363740795,0.8308710541530108,0.8332153759707339,0.7386333687864813,1.0244226611826122,1.0272060246876022,0.982911754018558,0.9953479276345304
